time,latitude,longitude,depth,mag,place
2022-07-04T05:59:26.188Z,10.266,94.0759,10.0,4.3,"Andaman Islands, India region"
2022-07-04T05:35:51.743Z,10.3658,94.0742,10.0,4.7,"204 km SE of Port Blair, India"
2022-07-04T05:04:49.855Z,10.3683,94.071,10.0,4.1,"203 km SE of Port Blair, India"
2022-07-03T02:26:12.521Z,19.5636,94.8605,10.0,5.1,"43 km WNW of Myaydo, Myanmar"
2022-07-02T01:50:04.047Z,6.8777,94.4839,107.84,4.2,"142 km NW of Sabang, Indonesia"
2022-07-01T21:23:45.408Z,27.0855,89.0981,10.0,4.2,"20 km N of Samtse, Bhutan"
2022-07-01T18:29:53.402Z,27.1505,89.2837,10.0,4.2,"22 km NNW of Daphu, Bhutan"
2022-06-29T18:01:58.223Z,23.2297,94.5018,95.51,4.6,"46 km SSE of Mawlaik, Myanmar"
2022-06-27T22:49:50.675Z,28.8231,76.6692,10.0,3.7,"11 km SE of Rohtak, India"
2022-06-25T00:47:29.977Z,21.2769,94.481,103.07,4.0,"54 km NW of Chauk, Myanmar"
2022-06-24T01:43:29.039Z,33.0083,69.5438,10.0,4.2,"49 km W of Miran Shah, Pakistan"
2022-06-22T22:11:46.712Z,28.3742,83.8247,10.0,4.6,"14 km ESE of Chitre, Nepal"
2022-06-22T14:25:32.357Z,10.5852,91.6122,10.0,4.6,"172 km SW of Port Blair, India"
2022-06-21T21:50:24.948Z,32.9999,69.5099,10.0,4.5,"52 km W of Miran Shah, Pakistan"
2022-06-21T20:54:34.410Z,33.0203,69.4639,4.0,6.0,"55 km SW of Kh?st, Afghanistan"
2022-06-21T01:45:48.714Z,10.576,91.58,10.0,4.2,"175 km SW of Port Blair, India"
2022-06-13T15:44:41.452Z,22.9945,94.531,100.41,4.3,"72 km S of Mawlaik, Myanmar"
2022-06-13T06:19:03.031Z,34.4072,85.3048,10.0,4.1,
2022-06-12T22:31:03.964Z,35.5307,84.0547,20.52,4.2,Xinjiang-Xizang border region
2022-06-12T17:45:26.319Z,5.2885,95.5874,117.11,4.7,"39 km SE of Banda Aceh, Indonesia"
2022-06-10T20:51:21.586Z,27.7199,85.4181,15.03,3.6,"5 km NE of Madhyapur Thimi, Nepal"
2022-06-08T09:25:29.205Z,35.9367,77.9967,10.0,4.4,"156 km NE of Thang, India"
2022-06-08T06:52:24.266Z,35.9196,77.8975,10.0,4.9,Kashmir-Xinjiang border region
2022-06-07T02:13:39.355Z,4.6586,95.0522,69.54,4.5,"102 km SSW of Banda Aceh, Indonesia"
2022-06-05T09:11:46.078Z,8.9674,93.6949,73.24,5.0,"Nicobar Islands, India region"
2022-06-02T22:40:29.049Z,23.2613,95.957,10.0,4.2,"68 km NW of Mogok, Myanmar"
2022-06-02T03:25:38.465Z,17.5218,94.253,10.0,4.3,"96 km NNW of Pathein, Myanmar"
2022-06-01T16:43:15.623Z,17.4476,94.2503,26.0,5.2,"90 km NW of Pathein, Myanmar"
2022-06-01T06:53:46.521Z,34.5109,98.8979,10.0,4.1,"Southern Qinghai, China"
2022-05-31T20:51:38.268Z,34.4941,69.0207,10.0,2.7,"12 km SSE of Paghm?n, Afghanistan"
2022-05-31T04:39:39.616Z,26.3635,95.6051,95.69,4.3,"68 km SE of Mon, India"
2022-05-31T04:15:12.926Z,32.3573,91.863,10.0,4.0,"99 km N of Nagqu, China"
2022-05-29T10:52:56.176Z,7.7406,91.7514,10.0,4.3,"Nicobar Islands, India region"
2022-05-27T02:20:15.367Z,12.9434,93.4548,77.17,4.5,"159 km NNE of Bamboo Flat, India"
2022-05-26T12:43:20.234Z,32.3026,91.9309,10.0,4.3,"92 km N of Nagqu, China"
2022-05-26T07:48:48.465Z,32.2082,91.8806,10.0,4.8,"82 km NNW of Nagqu, China"
2022-05-24T02:04:37.266Z,34.415,96.66,10.0,4.1,"Southern Qinghai, China"
2022-05-23T19:11:04.022Z,34.5812,96.5312,12.75,4.1,"Southern Qinghai, China"
2022-05-23T03:56:45.915Z,22.7741,94.0827,13.98,4.4,"44 km ESE of Falam, Myanmar"
2022-05-21T03:14:07.365Z,22.8336,93.4891,47.2,4.5,"21 km WSW of Falam, Myanmar"
2022-05-21T02:45:09.223Z,28.2186,86.2888,70.83,4.2,"43 km NE of Kod?ri??, Nepal"
2022-05-20T18:39:16.682Z,25.0186,96.3401,10.0,4.3,"113 km WSW of Myitkyina, Myanmar"
2022-05-17T23:50:01.775Z,21.3045,98.5126,10.0,4.3,"150 km WSW of K?ng Tung, Myanmar"
2022-05-17T22:49:55.090Z,21.3707,98.5156,10.0,4.1,"149 km WSW of K?ng Tung, Myanmar"
2022-05-16T03:29:06.717Z,7.3781,94.4289,10.0,4.4,"191 km NNW of Sabang, Indonesia"
2022-05-15T16:17:04.821Z,26.3342,92.3725,10.0,4.1,"9 km NNE of Morigaon, India"
2022-05-13T12:26:04.558Z,25.6457,96.717,10.0,4.3,Myanmar
2022-05-13T07:09:28.657Z,25.7111,96.8176,10.0,4.4,"54 km S of Sarupathar, India"
2022-05-13T06:13:55.734Z,25.6938,96.8329,10.0,4.3,"56 km S of Sarupathar, India"
2022-05-13T02:16:42.668Z,32.7165,76.2415,10.0,4.6,"20 km NNE of Chamba, India"
2022-05-12T13:27:23.896Z,33.9546,87.7981,10.0,4.2,western Xizang
2022-05-11T17:27:41.475Z,4.6896,95.0484,58.82,4.9,"99 km SSW of Banda Aceh, Indonesia"
2022-05-11T04:33:11.628Z,29.9682,80.4219,33.06,4.9,"16 km NW of Dh?rchula, India"
2022-05-09T22:08:05.153Z,10.179,93.8413,10.0,4.6,"203 km SE of Port Blair, India"
2022-05-09T22:06:30.273Z,9.7019,93.498,10.0,4.5,"232 km SSE of Port Blair, India"
2022-05-09T17:16:16.683Z,13.4647,94.0795,10.0,4.2,"245 km NE of Bamboo Flat, India"
2022-05-09T16:10:23.667Z,10.3663,94.152,10.0,4.3,"210 km SE of Port Blair, India"
2022-05-08T19:41:38.114Z,7.0812,94.1029,70.45,4.7,"188 km NW of Sabang, Indonesia"
2022-05-04T20:36:17.083Z,10.3401,92.4602,30.51,4.6,"149 km SSW of Port Blair, India"
2022-05-01T15:15:39.093Z,22.6784,94.2561,90.81,5.0,
2022-05-01T13:52:59.667Z,35.9168,77.9188,10.0,4.4,"149 km NE of Thang, India"
2022-04-30T17:34:05.382Z,13.1672,93.0378,42.04,4.5,"166 km NNE of Bamboo Flat, India"
2022-04-24T09:56:45.185Z,31.7278,83.1271,10.0,4.3,"244 km NE of Burang, China"
2022-04-23T04:19:29.630Z,7.4454,94.3067,10.0,4.6,"205 km NNW of Sabang, Indonesia"
2022-04-22T13:00:50.469Z,7.3858,94.2504,10.0,4.4,"203 km NW of Sabang, Indonesia"
2022-04-22T03:51:27.747Z,13.9992,92.9511,10.0,4.9,"255 km N of Bamboo Flat, India"
2022-04-18T02:57:52.081Z,23.3586,94.7118,111.13,4.1,"44 km SE of Mawlaik, Myanmar"
2022-04-17T22:31:39.157Z,25.9974,95.9133,79.64,4.3,"92 km WSW of Sarupathar, India"
2022-04-16T23:51:26.153Z,25.3875,94.8228,74.41,4.1,Myanmar-India border region
2022-04-14T06:41:13.735Z,5.3263,94.2703,44.75,4.2,"120 km WSW of Banda Aceh, Indonesia"
2022-04-13T16:53:45.278Z,7.2769,94.4596,10.0,4.7,"180 km NNW of Sabang, Indonesia"
2022-04-12T14:35:47.003Z,7.3693,94.2948,10.0,4.3,"198 km NW of Sabang, Indonesia"
2022-04-11T01:41:41.895Z,33.2832,70.5607,41.19,4.8,"22 km SW of Doaba, Pakistan"
2022-04-10T14:17:30.805Z,7.3744,94.48,10.0,5.1,"188 km NNW of Sabang, Indonesia"
2022-04-10T13:34:28.143Z,7.3212,94.4315,8.33,5.2,"186 km NNW of Sabang, Indonesia"
2022-04-10T11:28:42.542Z,7.1064,94.1818,10.0,4.4,"183 km NW of Sabang, Indonesia"
2022-04-10T10:43:25.439Z,7.2942,94.4884,10.0,5.1,"180 km NNW of Sabang, Indonesia"
2022-04-10T10:20:16.659Z,7.256,94.3033,10.0,4.5,"188 km NW of Sabang, Indonesia"
2022-04-10T04:32:56.838Z,7.3055,94.3791,10.0,4.4,"187 km NNW of Sabang, Indonesia"
2022-04-10T01:55:15.706Z,7.3661,94.3376,10.0,4.6,"195 km NNW of Sabang, Indonesia"
2022-04-10T01:32:23.491Z,7.3666,94.4408,6.21,5.4,"189 km NNW of Sabang, Indonesia"
2022-04-10T00:06:16.892Z,21.3757,98.0041,10.0,4.4,"119 km ENE of Taunggyi, Myanmar"
2022-04-09T18:38:37.466Z,28.8085,86.5315,10.0,4.2,"99 km NNW of Lobujya, Nepal"
2022-04-09T11:22:33.744Z,30.9544,78.2383,10.0,4.3,"16 km N of Barkot, India"
2022-04-06T12:37:17.305Z,7.1856,94.3492,10.0,4.4,"178 km NW of Sabang, Indonesia"
2022-04-06T06:07:11.759Z,7.4278,94.4187,10.0,4.8,"196 km NNW of Sabang, Indonesia"
2022-04-06T05:29:43.954Z,7.423,94.3078,10.0,5.5,"202 km NNW of Sabang, Indonesia"
2022-04-04T07:23:41.944Z,6.9324,94.192,10.0,4.4,"169 km NW of Sabang, Indonesia"
2022-04-03T15:00:03.555Z,36.0018,69.8291,101.15,4.2,"63 km E of Nahr?n, Afghanistan"
2022-03-31T07:22:11.235Z,35.5596,74.8138,66.44,4.4,"60 km SE of Gilgit, Pakistan"
2022-03-31T01:18:26.345Z,23.1411,94.1874,47.16,4.0,"58 km ENE of Falam, Myanmar"
2022-03-30T10:14:41.835Z,35.9287,78.0076,10.0,4.3,"156 km NE of Thang, India"
2022-03-29T01:59:33.433Z,35.9605,77.9296,10.0,4.3,"154 km NE of Thang, India"
2022-03-28T21:22:33.266Z,14.6269,93.0229,10.0,4.7,"Andaman Islands, India region"
2022-03-25T17:58:26.461Z,12.8771,92.9804,26.21,4.2,"133 km NNE of Bamboo Flat, India"
2022-03-23T01:29:17.462Z,35.7092,75.2199,10.0,4.0,"59 km NW of Skardu, Pakistan"
2022-03-22T20:11:39.450Z,35.6142,74.9006,46.47,4.1,northwestern Kashmir
2022-03-21T13:43:56.499Z,35.661,75.0961,10.0,4.2,"63 km NW of Skardu, Pakistan"
2022-03-21T06:36:03.776Z,24.1944,94.4865,82.38,4.5,"61 km SE of W?ngjing, India"
2022-03-20T21:54:49.023Z,14.5923,93.0222,10.0,4.1,"Andaman Islands, India region"
2022-03-20T13:06:56.543Z,35.5881,74.9652,10.0,4.5,"68 km WNW of Skardu, Pakistan"
2022-03-20T04:36:33.979Z,34.389,87.6878,10.0,4.3,western Xizang
2022-03-18T05:40:18.475Z,24.8691,93.6502,40.97,4.4,"30 km WNW of Imph?l, India"
2022-03-18T02:54:09.608Z,30.1073,72.5726,10.0,4.3,"9 km SW of B?rew?la, Pakistan"
2022-03-17T17:35:00.416Z,35.9368,77.9458,10.0,4.1,"153 km NE of Thang, India"
2022-03-17T13:41:18.468Z,35.9998,77.9099,10.0,5.1,"156 km NE of Thang, India"
2022-03-16T16:10:46.275Z,35.7142,75.3139,10.0,4.1,"54 km NNW of Skardu, Pakistan"
2022-03-16T13:35:23.288Z,35.5965,74.9251,10.0,5.1,"65 km ESE of Gilgit, Pakistan"
2022-03-16T06:10:12.001Z,35.9335,77.9888,10.0,4.3,"155 km NE of Thang, India"
2022-03-16T03:41:25.723Z,35.9093,77.9477,10.0,4.1,"151 km NE of Thang, India"
2022-03-15T02:51:06.411Z,29.9999,95.07,35.0,4.1,
2022-03-15T00:25:52.672Z,23.2811,93.9006,10.0,4.1,"46 km NNE of Falam, Myanmar"
2022-03-14T06:46:59.632Z,35.9455,76.8204,10.0,4.2,"112 km N of Thang, India"
2022-03-13T03:28:16.992Z,15.2481,93.5518,10.0,4.3,"211 km SW of Pathein, Myanmar"
2022-03-13T01:11:03.000Z,22.7307,94.5412,101.22,4.5,"90 km ESE of Falam, Myanmar"
2022-03-10T19:28:51.759Z,35.8865,77.8078,10.0,4.5,"140 km NE of Thang, India"
2022-03-05T12:02:41.150Z,4.6517,95.0249,42.0,5.5,"northern Sumatra, Indonesia"
2022-03-04T04:07:51.771Z,33.636,81.891,10.0,4.6,western Xizang
2022-03-03T08:47:06.403Z,29.9082,95.0011,10.0,4.4,"164 km NNE of Shi Yomi, India"
2022-03-03T08:19:05.856Z,29.9171,94.9732,10.0,4.1,"164 km NNE of Shi Yomi, India"
2022-03-02T09:58:27.468Z,35.5378,69.7845,91.19,5.2,"34 km NE of B?z?rak, Afghanistan"
2022-03-02T00:18:48.927Z,35.8038,95.7805,10.0,4.8,"Southern Qinghai, China"
2022-02-28T07:54:41.204Z,21.9422,95.541,10.0,4.2,"45 km ESE of Monywa, Myanmar"
2022-02-27T23:04:27.293Z,5.036,94.3896,35.0,4.6,"118 km WSW of Banda Aceh, Indonesia"
2022-02-25T07:29:03.263Z,32.3654,76.3939,10.0,3.6,"17 km NNE of Dharamsala, India"
2022-02-23T04:28:24.354Z,31.4596,77.8709,10.0,4.2,"9 km SE of Sar?han, India"
2022-02-22T03:05:23.758Z,35.6023,75.0229,10.0,4.4,"64 km WNW of Skardu, Pakistan"
2022-02-21T22:46:00.873Z,34.574,98.9663,10.0,4.6,"Southern Qinghai, China"
2022-02-21T15:23:43.852Z,22.6801,93.3976,48.71,4.6,"22 km W of Hakha, Myanmar"
2022-02-20T23:09:50.841Z,30.7466,96.1421,10.0,4.5,"107 km WSW of Qamdo, China"
2022-02-20T11:43:42.215Z,10.8986,94.8857,10.0,4.3,"248 km ESE of Port Blair, India"
2022-02-19T23:03:43.106Z,34.5993,73.2217,10.0,4.2,"17 km N of Baffa, Pakistan"
2022-02-16T19:16:24.141Z,8.0859,91.9122,10.0,4.7,"Nicobar Islands, India region"
2022-02-13T16:14:36.350Z,7.259,94.292,10.0,4.5,"189 km NW of Sabang, Indonesia"
2022-02-12T18:04:49.886Z,35.4588,70.5963,83.92,4.6,"29 km W of P?r?n, Afghanistan"
2022-02-11T19:16:50.015Z,26.0883,96.4951,10.0,4.8,"34 km WSW of Sarupathar, India"
2022-02-08T07:49:43.255Z,10.7745,92.8626,33.09,4.5,"99 km S of Port Blair, India"
2022-02-07T21:37:39.880Z,32.9589,84.6249,10.0,4.0,western Xizang
2022-02-06T17:29:15.811Z,31.0285,96.1288,10.0,4.4,"100 km W of Qamdo, China"
2022-02-06T05:57:32.293Z,31.5122,78.0555,10.0,4.2,"24 km E of Sar?han, India"
2022-02-01T23:13:12.958Z,33.3086,95.0293,10.0,4.6,"Southern Qinghai, China"
2022-01-31T17:03:53.352Z,29.5941,68.9004,10.0,4.1,"47 km SW of Kohlu, Pakistan"
2022-01-29T23:46:31.813Z,10.5863,94.3334,10.0,4.4,"210 km SE of Port Blair, India"
2022-01-29T06:40:34.547Z,35.6406,75.0156,10.0,4.1,"67 km NW of Skardu, Pakistan"
2022-01-26T02:10:34.895Z,7.5449,93.2518,35.0,4.6,"292 km NW of Sabang, Indonesia"
2022-01-25T02:32:33.552Z,33.7922,82.0597,27.84,4.0,"Xizang, China"
2022-01-24T19:38:59.306Z,29.9803,80.3548,10.0,4.0,"21 km NW of Dh?rchula, India"
2022-01-23T15:52:50.262Z,25.0405,96.1665,10.0,4.4,"129 km WSW of Myitkyina, Myanmar"
2022-01-23T15:50:16.399Z,10.7625,91.4855,10.0,4.6,"169 km SW of Bamboo Flat, India"
2022-01-23T15:21:50.341Z,10.6973,91.5003,10.0,4.5,"173 km SW of Bamboo Flat, India"
2022-01-22T17:22:18.579Z,23.1302,94.2434,76.07,4.1,"59 km SSW of Mawlaik, Myanmar"
2022-01-22T08:46:23.113Z,17.562,84.9267,10.0,4.2,"132 km SE of Narasannapeta, India"
2022-01-21T21:23:38.467Z,33.2225,75.9072,10.0,4.1,"16 km SE of Kishtw?r, India"
2022-01-21T10:12:31.865Z,23.0871,93.8172,58.96,5.4,"23 km NE of Falam, Myanmar"
2022-01-19T00:19:44.860Z,31.8613,92.9243,10.0,4.4,"92 km ENE of Nagqu, China"
2022-01-18T02:22:15.803Z,24.0361,93.5196,60.79,4.5,"36 km SSW of Chur?ch?ndpur, India"
2022-01-18T00:30:14.220Z,33.5946,72.5708,41.1,4.3,"22 km SE of Sanjwal, Pakistan"
2022-01-17T22:59:23.843Z,29.2819,94.1513,10.0,5.1,"86 km NNW of Shi Yomi, India"
2022-01-16T21:09:22.262Z,25.2468,93.8695,10.0,4.6,"49 km N of Imph?l, India"
2022-01-16T10:50:58.840Z,23.8937,94.5597,73.01,4.2,"31 km NNE of Mawlaik, Myanmar"
2022-01-14T08:29:05.776Z,24.3313,94.6403,89.01,4.2,"Sagaing, Myanmar"
2022-01-13T19:03:30.121Z,25.0326,95.0765,94.89,4.1,"91 km SE of Phek, India"
2022-01-13T13:32:46.671Z,34.6373,97.9393,10.0,4.5,"Southern Qinghai, China"
2022-01-13T03:13:54.822Z,28.8094,87.6854,10.0,4.1,"126 km WSW of Rikaze, China"
2022-01-12T21:36:15.143Z,5.7034,94.115,55.39,4.1,"134 km W of Sabang, Indonesia"
2022-01-12T20:46:57.971Z,25.22,94.1077,13.28,4.5,"48 km NNE of Imph?l, India"
2022-01-12T06:17:33.221Z,23.1568,94.6845,98.81,4.6,"60 km SSE of Mawlaik, Myanmar"
2022-01-11T10:07:22.297Z,7.2609,94.2638,112.14,4.6,"191 km NW of Sabang, Indonesia"
2022-01-09T03:55:39.835Z,6.8783,94.632,110.04,4.4,"132 km NW of Sabang, Indonesia"
2022-01-08T05:42:01.889Z,11.0371,93.2253,88.26,4.3,"87 km SE of Port Blair, India"
2022-01-06T18:29:13.484Z,27.8305,82.8074,10.0,4.4,"38 km NNE of Pachperwa, India"
2022-01-06T14:46:09.394Z,26.8706,89.2113,10.0,4.2,"11 km ESE of Samtse, Bhutan"
2022-01-04T17:15:52.331Z,33.0339,76.074,40.06,4.3,Kashmir-India border region
2022-01-04T15:02:42.007Z,11.9077,93.6061,131.6,4.6,"97 km ENE of Port Blair, India"
2022-01-04T01:14:27.164Z,13.0711,93.0237,35.0,4.7,"155 km NNE of Bamboo Flat, India"
2022-01-03T00:28:04.263Z,33.9519,88.3531,10.0,4.5,western Xizang
2021-12-30T12:24:43.735Z,35.5329,74.9167,10.0,4.1,"69 km SE of Gilgit, Pakistan"
2021-12-29T19:08:19.232Z,29.9056,80.3449,10.0,4.5,"18 km WNW of Dh?rchula, India"
2021-12-29T04:55:19.027Z,29.8879,69.8504,10.0,4.4,"31 km E of Barkhan, Pakistan"
2021-12-29T00:01:00.663Z,9.8601,93.4354,92.37,5.0,"213 km SSE of Port Blair, India"
2021-12-28T07:06:17.904Z,8.3999,93.9416,32.62,4.7,"Nicobar Islands, India region"
2021-12-27T20:13:18.353Z,22.9337,94.1653,40.41,4.7,"50 km E of Falam, Myanmar"
2021-12-27T19:40:58.392Z,35.5564,74.8743,51.7,4.4,"64 km SE of Gilgit, Pakistan"
2021-12-27T13:37:24.003Z,35.6073,74.9802,10.0,4.8,"68 km WNW of Skardu, Pakistan"
2021-12-27T13:31:04.395Z,35.5592,74.8205,10.0,5.2,"60 km SE of Gilgit, Pakistan"
2021-12-27T04:30:28.474Z,7.064,93.7676,44.6,4.3,"214 km NW of Sabang, Indonesia"
2021-12-25T06:39:01.552Z,30.314,67.4107,10.0,4.7,"22 km SSW of Alik Ghund, Pakistan"
2021-12-24T17:58:56.965Z,34.6134,73.1273,28.13,4.5,"11 km SE of Battagram, Pakistan"
2021-12-24T12:47:30.331Z,18.4813,96.2729,14.42,4.2,"17 km W of Pyu, Myanmar"
2021-12-23T22:39:06.686Z,7.1248,92.5432,10.0,4.9,"Nicobar Islands, India region"
2021-12-23T20:03:43.502Z,5.6641,94.2717,35.0,4.9,"118 km WSW of Sabang, Indonesia"
2021-12-23T13:02:54.518Z,34.0215,70.4751,51.3,4.4,"24 km WSW of Markaz-e Woluswal?-ye ?ch?n, Afghanistan"
2021-12-23T08:56:14.856Z,6.466,95.4471,224.2,4.3,"65 km NNE of Sabang, Indonesia"
2021-12-21T21:08:33.831Z,10.2993,94.0416,10.0,5.0,"Andaman Islands, India region"
2021-12-21T05:04:14.782Z,27.6752,96.9853,43.61,4.5,"61 km SE of Hayuliang, India"
2021-12-19T14:34:55.450Z,4.5616,96.2559,10.0,4.6,"48 km NNE of Meulaboh, Indonesia"
2021-12-19T03:19:46.151Z,13.7358,92.7495,10.0,5.1,"225 km N of Bamboo Flat, India"
2021-12-18T00:29:25.240Z,28.5625,87.5592,10.0,4.0,"99 km NE of Lobujya, Nepal"
2021-12-17T01:51:47.869Z,34.3557,82.8305,10.0,4.5,western Xizang
2021-12-16T20:13:20.741Z,23.1346,93.8775,65.95,4.5,"31 km NE of Falam, Myanmar"
2021-12-16T03:37:14.105Z,5.2487,94.4133,35.0,4.3,"106 km WSW of Banda Aceh, Indonesia"
2021-12-12T13:26:13.997Z,29.7501,69.9288,10.0,4.1,"42 km ESE of Barkhan, Pakistan"
2021-12-12T12:08:25.375Z,23.6643,94.7467,119.01,4.5,"34 km E of Mawlaik, Myanmar"
2021-12-12T00:27:01.087Z,25.4558,67.8352,10.0,4.2,"48 km WNW of Kotri, Pakistan"
2021-12-11T23:38:32.213Z,34.9192,72.1372,67.32,4.2,"10 km SE of Kakad Wari Dir Upper, Pakistan"
2021-12-11T00:19:22.266Z,4.7201,95.0921,47.19,4.6,"94 km SSW of Banda Aceh, Indonesia"
2021-12-10T04:14:54.431Z,25.5067,95.4612,65.73,4.2,"98 km E of Phek, India"
2021-12-08T17:16:02.551Z,24.9902,67.5668,10.0,3.9,"27 km N of Gharo, Pakistan"
2021-12-08T04:23:25.024Z,28.8093,87.5826,41.26,4.2,"121 km NE of Lobujya, Nepal"
2021-12-06T00:25:39.792Z,23.4414,96.1089,10.0,5.0,"71 km NW of Mogok, Myanmar"
2021-12-05T13:39:30.450Z,13.9216,92.4294,10.0,4.3,"247 km N of Bamboo Flat, India"
2021-12-01T08:30:49.521Z,31.5121,87.8006,10.0,4.3,"271 km NNW of Rikaze, China"
2021-11-30T13:53:41.109Z,31.723,87.9296,6.77,5.5,"289 km NNW of Rikaze, China"
2021-11-29T21:22:06.678Z,20.5401,94.0737,62.35,4.2,"83 km W of Yenangyaung, Myanmar"
2021-11-29T13:24:26.617Z,22.8125,93.4533,55.11,4.4,"24 km NW of Hakha, Myanmar"
2021-11-28T21:52:45.640Z,34.4478,99.0712,10.0,4.1,"Southern Qinghai, China"
2021-11-28T17:21:20.764Z,24.2296,94.5821,71.92,4.4,"65 km SE of W?ngjing, India"
2021-11-28T17:02:20.837Z,27.0354,96.5311,10.0,4.4,"89 km ESE of Margherita, India"
2021-11-28T02:18:54.724Z,23.5533,94.0667,69.24,4.3,"35 km WSW of Mawlaik, Myanmar"
2021-11-28T01:32:51.010Z,27.0398,96.3025,10.0,4.6,"68 km ESE of Margherita, India"
2021-11-27T09:47:16.620Z,22.8532,93.4368,58.3,4.4,"25 km WSW of Falam, Myanmar"
2021-11-25T23:45:41.752Z,22.8232,93.5061,43.0,6.2,"20 km WSW of Falam, Myanmar"
2021-11-24T03:15:10.719Z,7.2224,94.0102,52.55,4.7,"206 km NW of Sabang, Indonesia"
2021-11-23T16:31:58.690Z,31.3163,77.1736,10.0,4.3,"9 km NNE of Seoni, India"
2021-11-20T14:03:46.610Z,32.1077,69.0845,42.75,4.0,"50 km WSW of Wana, Pakistan"
2021-11-20T11:12:18.811Z,24.637,95.1196,128.95,4.6,"107 km E of W?ngjing, India"
2021-11-20T07:42:09.082Z,25.9374,91.4838,10.0,4.2,"21 km SSW of Pal?sb?ri, India"
2021-11-19T20:56:16.978Z,25.1721,72.5323,10.0,4.4,"20 km SSW of Jalor, India"
2021-11-15T01:21:44.026Z,32.621,90.3621,10.0,4.0,"204 km NW of Nagqu, China"
2021-11-14T10:30:11.352Z,15.9095,93.0067,10.0,4.8,"207 km WSW of Pathein, Myanmar"
2021-11-13T21:42:04.636Z,32.202,68.7997,10.0,4.7,"73 km W of Wana, Pakistan"
2021-11-12T17:48:17.033Z,25.4248,96.6407,19.56,4.3,Myanmar
2021-11-09T10:57:27.886Z,31.9939,78.5517,10.0,4.6,"89 km NE of Sar?han, India"
2021-11-09T04:17:23.043Z,25.3783,94.9456,76.61,4.2,"55 km SE of Phek, India"
2021-11-08T02:18:33.714Z,24.7068,95.1714,120.86,4.5,"112 km E of W?ngjing, India"
2021-11-07T23:58:24.676Z,9.8651,93.6735,10.0,4.9,"223 km SSE of Port Blair, India"
2021-11-07T16:20:46.399Z,27.271,88.7826,10.0,4.6,"17 km ESE of Gangtok, India"
2021-11-07T05:03:02.318Z,35.8697,70.7367,93.18,4.2,"52 km NNW of P?r?n, Afghanistan"
2021-11-06T13:09:16.435Z,24.1594,94.7771,108.83,4.3,Myanmar-India border region
2021-11-05T01:48:32.008Z,28.8267,87.4455,10.0,5.0,"115 km NNE of Lobujya, Nepal"
2021-11-04T09:45:40.485Z,24.2251,68.4329,10.0,4.9,"22 km SE of Jati, Pakistan"
2021-11-04T04:49:04.009Z,26.7969,92.5824,10.0,4.4,"9 km WSW of Rang?p?ra, India"
2021-11-02T13:29:31.927Z,26.6453,96.7986,10.0,4.8,"48 km N of Sarupathar, India"
2021-11-02T04:01:11.655Z,33.5483,84.6179,10.0,4.6,western Xizang
2021-10-31T07:38:04.425Z,10.9014,91.8348,10.0,4.4,"130 km SW of Port Blair, India"
2021-10-30T16:29:09.837Z,33.2438,76.7582,10.0,4.2,"27 km SSW of Padam, India"
2021-10-26T00:32:08.893Z,33.2123,76.8049,10.0,4.6,"29 km SSW of Padam, India"
2021-10-24T05:59:14.353Z,35.6507,74.504,60.94,4.1,
2021-10-24T05:48:39.663Z,12.9223,92.488,10.0,4.3,"137 km N of Bamboo Flat, India"
2021-10-19T00:44:09.237Z,22.5257,92.7906,35.0,4.8,"19 km W of Saiha, India"
2021-10-18T10:32:14.377Z,28.7052,87.2852,10.0,4.7,"95 km NNE of Lobujya, Nepal"
2021-10-18T08:11:56.258Z,27.8507,85.7193,10.0,4.2,"24 km NE of Nagarkot, Nepal"
2021-10-18T08:01:37.426Z,27.901,85.8004,10.0,4.3,"16 km WSW of Kod?ri??, Nepal"
2021-10-17T21:56:32.298Z,29.9492,68.2934,21.97,4.3,"35 km SW of Duki, Pakistan"
2021-10-16T01:46:25.233Z,24.3171,93.8462,45.78,4.0,"17 km E of Chur?ch?ndpur, India"
2021-10-15T10:35:42.737Z,28.9582,87.6528,10.0,4.1,"124 km WSW of Rikaze, China"
2021-10-14T00:04:19.798Z,33.8069,91.9404,10.0,4.3,"258 km N of Nagqu, China"
2021-10-12T00:31:54.076Z,30.405,94.6879,10.0,4.6,"210 km N of Shi Yomi, India"
2021-10-11T16:24:38.865Z,17.1543,77.0051,10.0,4.3,"7 km ENE of Sh?h?b?d, India"
2021-10-11T05:33:04.743Z,15.008,98.2702,10.0,4.3,"25 km SW of Sangkhla Buri, Thailand"
2021-10-10T16:29:40.747Z,30.3872,94.7873,10.0,4.7,"209 km N of Shi Yomi, India"
2021-10-10T15:02:41.360Z,30.0547,67.9369,10.0,4.5,"5 km S of Harnai, Pakistan"
2021-10-10T01:48:54.750Z,30.4182,94.8392,10.0,4.7,"214 km NNE of Shi Yomi, India"
2021-10-09T05:36:53.906Z,30.3972,94.8221,10.0,4.9,"211 km NNE of Shi Yomi, India"
2021-10-08T23:53:31.795Z,35.6088,82.4066,10.0,4.3,"277 km SE of Hotan, China"
2021-10-07T18:28:03.669Z,22.3124,94.7676,110.0,5.5,"44 km WNW of Monywa, Myanmar"
2021-10-07T00:00:57.061Z,30.0779,68.0339,10.0,4.6,"9 km ESE of Harnai, Pakistan"
